name	ACOM	Prec	year	month	day	hour	min	sec	GAST[rad]	stat.no	stat.names	stat.pts	stat.lon[deg]	stat.lat[deg]	stat.alt[m]	stat.angles[deg]	met.angles[deg]	L.sun[deg]	max.mag	max.lum[erg]	catalog	beg.h[km]		end.h[km]		beg.velo[km/s]		end.velo[km/s]		tra.len[km]	tra.com[%]	tra.dur[s]	mass.cep[g]		mass.pec[g]		mass.hal[g]		mass.hil[g]		mass.wer[g]		method	rad.obs.ra[deg]		rad.obs.dec[deg]		rad.obs.azi[deg]		rad.obs.zen[deg]		rad.geo.ra[deg]		rad.geo.dec[deg]		rad.xi		rad.eta		rad.zeta		ep.x	ep.y	ep.z	rad.L_G[deg]		rad.B_G[deg]		rad.L_H[deg]		rad.B_H[deg]		geo.v[km/s]		hel.v[km/s]		A[AU]		ECC		INC[deg]		NODE[deg]		PERI[deg]		MA[deg]		q[AU]		L.sun[deg]
B_at_2022.01.17.14.55.57/2016/04/29/M.7.25.20.500--01	GG	True	2016	4	29	7	25	20.05	5.74248770736931	2	amos-pc;amos-sp	12;14	-68.644202;-68.17933	-22.335379;-22.953424	2535;2404	27.02;	7.27;11.18	39.1885809378215	-0.637477253494624;-2.21178674726221	4.71203153707685;7.42047300966316	_XLI	91.643455659424	0.0814518387767254	73.7428978772061	0.0638446262447354	34.3507255292444	0.0468453318065182	34.3507255292444	0.0468453318065182	22.3279715940089	76.92	0.65	0.371021361313189	0.0482574779249194	0.379663559018251	0.0493815389857132	0.650541246576875	0.0846636031462666	0.000321172617999297	0.000041820706314547	0.462217115313907	0.0601378537637546	C	233.663654672269	0.109974110008676	-22.6663469544599	0.0409270619010605	85.2907742062401	0.0740924818499202	25.0175954496326	0.104840150966815	231.958286464475	0.113971958927264	-22.3948313440523	0.0431019354364883	-0.546760442541738	0.0015765314254724	-0.743335399216361	0.000852918740620724	-0.385364117093712	0.000659153338322895	0.143177182793879	0.370467939926511	-0.917743863947788	235.195100516989	0.112120574495932	-3.434164698769	0.0208956194557858	185.559265952915	0.110495414181771	-3.02197608374149	0.0218828915461599	32.7018651298998	0.048976274345278	37.1859735168643	0.0358817234725026	2.34209843272025	0.0163917101043542	0.889720344739896	0.000672399170474198	5.4471324740783	0.0511540231627574	219.175253020493	0.000142070129990019	125.415314273045	0.248868552898506	348.98081104454	0.116569754417114	0.258285807745618	0.00178358804000831	39.1885809378215
B_at_2022.01.17.14.55.57/2016/04/29/M.7.47.30.500--01	GG	True	2016	4	29	7	47	30.05	5.83947284753747	2	amos-pc;amos-sp	8;14	-68.644202;-68.17933	-22.335379;-22.953424	2535;2404	16.88;	2.71;6.88	39.2035346903	-2.92057684532771;-2.87890202096879	127.175638725649;68.3853212455475	_XLI	93.3136858490221	0.146922850153237	76.8536630945215	0.184591372373279	35.2889359625475	0.102104045009091	35.2889359625475	0.102104045009091	22.9378083756559	46.32	0.65	4.65493679258472	0.886855400499642	4.7633641993618	0.907512916497624	8.38479329276866	1.59947571312533	0.00422408862838946	0.000806683497858911	5.89198100965686	1.1234078905106	C	233.19958783046	0.946259764898991	-22.6218086287107	0.216354070189134	84.01719630501	0.217853841094822	30.5426713273098	0.892871317199644	231.416640847347	0.955659556014389	-22.2896488580548	0.229816690875604	-0.552942361109682	0.0130834479463072	-0.739122224408515	0.00794901012950831	-0.38464669851158	0.00348476502187633	0.127211478456313	0.381340567080078	-0.915640001118345	234.682734580705	0.914345685841121	-3.45600957682466	0.035888922537271	186.456003590764	0.453408979500503	-3.06238566104206	0.043910133911279	33.7376227398883	0.111980276662156	38.09749703978	0.458940643166518	2.8603108793433	0.328656623849584	0.910503463248682	0.00612096626122576	5.65021832439713	0.138281103230723	219.190791939922	0.000355243574351866	124.416688128148	2.02280279157548	352.016298371615	1.36527234087796	0.255987917733342	0.0113885514347965	39.2035346903
B_at_2022.01.17.14.55.57/2016/04/29/M.8.5.37.500--01	GG	True	2016	4	29	8	5	37.05	5.91873814833106	2	amos-pc;amos-sp	9;9	-68.644202;-68.17933	-22.335379;-22.953424	2535;2404	69.91;	2.52;10.78	39.2157562172258	-0.818590254998961;-0.895783153528628	4.17547262365924;2.53299519917302	_spo	110.186355854436	0.234484487208498	89.7666891782097	0.164962107025602	65.8109760286153	0.290026759926302	65.8109760286153	0.290026759926302	29.6149392128769	73.84	0.45	0.0258438090747781	0.00345230826123487	0.0264457887200621	0.00353272285091459	168188.937503692	22296.069093687	0.413087336116028	0.0548092743836241	0.0747013768870315	0.00991696344136003	C	307.006123121313	0.0658236835337514	-50.2429956783563	0.0449434595986129	323.363150800939	0.0834497578613121	39.1198348041845	0.031942567514372	306.624601929811	0.0682428398380164	-50.6200366958709	0.0436569636418173	0.384935140698433	0.000827912282089384	-0.510712618645952	0.000467082213872762	-0.768763655886042	0.000501687285048951	0.804120138273976	-0.223253249937451	0.550952620117745	296.040774817513	0.0563026987528723	-30.4394490403892	0.0377428591862546	282.870025860393	0.0575022808801303	-49.8861681399359	0.113375823751964	64.7032706051573	0.294603687283927	42.8653720106014	0.289228736060058	-11.6922162439599	9.03822744166916	1.07935817480973	0.0259848085080954	127.051483385121	0.114404800754123	219.218768836602	4.53706096242574E-6	31.9783404039869	0.339171263866635	0	0	0.927872940601368	0.000768792779962748	39.2157562172258
B_at_2022.01.17.14.55.57/2016/04/29/M.9.39.26.500--01	GG	True	2016	4	29	9	39	26.05	0.046026043082818	2	amos-pc;amos-sp	9;7	-68.644202;-68.17933	-22.335379;-22.953424	2535;2404	11.88;	4.12;2.81	39.2790440024454	-3.31379596505648;-1.94535165760013	261.222540240351;117.552259714031	_BAQ	109.443283479176	0.384008907057721	88.6668108765101	0.51197325614302	70.177795459881	1.62873029943777	70.177795459881	1.62873029943777	28.0711181839524	62.5	0.4	0.846495254198851	0.141845607293643	0.8662126616206	0.145149615929392	6679894.43669602	862289.845363298	15.6948089672864	2.40772580375412	2.78341374926064	0.428868509734403	C	317.97170296944	0.107125076866186	1.21455660807801	1.27454827765268	227.928683699194	1.57800231195757	33.1857023736591	0.933175085260571	317.573563079374	0.10768679196276	1.29205903926163	1.27909690323916	0.742647379412414	0.00146493148838215	-0.669347130756526	0.00143123151367821	0.021196424223906	0.0222266666843249	0.477282061408315	0.50681619799163	-0.717871280461294	320.429720060577	0.415101568885076	16.7967402802991	1.2211447031246	329.830140195894	0.478956125488726	27.8771453142368	1.47628416757348	69.11911017349	1.64913823017128	42.7144949914599	1.95207968152532	-14.0891682124493	446.996678136541	1.06481525810644	0.179331999843368	150.5372645024	1.59815321397478	39.2787729309168	0.000163567425639284	144.98198024989	2.28524778713657	0	0.332848696104239	0.913193074194936	0.00566949415453126	39.2790440024454
B_at_2022.01.17.14.55.57/2016/04/30/M.0.2.29.500--01	GG	True	2016	4	30	0	2	29.05	3.82210235560993	2	amos-pc;amos-sp	25;22	-68.644202;-68.17933	-22.335379;-22.953424	2535;2404	46.35;	11.47;16.31	39.8611659515227	-1.23383235606073;-0.278095801911076	3.01779693907289;1.49348419105509	_spo	98.7471388140302	0.080930474202385	77.7865828181719	0.066046869136707	29.0868679015548	0.0477275538550402	25.0221739081599	0.119249540428682	34.3009016244661	84.51	1.2	0.40895659897073	0.0317186248468869	0.420780492080005	0.032681228580495	0.597653796293206	0.0461159592465224	0.0002566529026973	0.000019730989638517	0.485606002387834	0.037720201874374	C	128.816538568786	0.086213092248911	-69.6793643187821	0.0336441118362348	9.71187442071546	0.0215265973341926	49.0664560660209	0.0419777693239697	123.400886333221	0.116230180336634	-71.0604444926924	0.0369310099016957	-0.217680961172262	0.000721043256994153	0.270580537298476	0.000236580610001458	-0.937763921239449	0.000203755251623201	0.42937795804312	0.88938249371767	0.156950148184891	215.540397367683	0.179668858428246	-77.3156012404276	0.0351149586058029	140.144225317129	0.0398355477211814	-40.7619760952705	0.0351283746723727	26.9468512155788	0.0515269670555012	40.26665897184	0.04703115847369	6.34253092981341	0.171988661042398	0.844344871237315	0.00422666078636627	41.2214935437384	0.0380011119917753	219.859231479038	2.28161961396543E-7	16.9884173433814	0.0239965238166375	359.221356474434	0.0321914989420923	0.987247468561419	0.0000905242775324075	39.8611659515227
B_at_2022.01.17.14.55.57/2016/04/30/M.0.58.8.500--01	GG	True	2016	4	30	0	58	8.05	4.06558609839833	2	amos-pc;amos-sp	42;33	-68.644202;-68.17933	-22.335379;-22.953424	2535;2404	55.14;	17.39;11.87	39.8986964262811	-3.03705841283481;-2.02917852870218	8.94049013256984;9.72168568403637	_spo	80.2887257172884	0.0970662333844566	53.1723111863108	0.0555886239165791	16.14482875298	0.0353441758752618	11.3185033970757	0.0648153759333705	30.7307833719242	76.43	2.05	44.806389276512	2.97705092827914	11.0795786975056	0.713734898187308	8.17419125968774	0.532242253292669	14.8037741842467	0.956448471132775	26.3082189201916	1.68483603252757	C	147.243686260297	0.0363217305944842	-39.2811889308012	0.0249768730277176	36.7123334716612	0.033163137408901	22.3162483679176	0.0354505254755461	141.334876753313	0.0637648707971597	-41.2318939675481	0.038229485238646	-0.650958516636891	0.000469358825589883	0.418812005917793	0.000311040245247486	-0.633126775075113	0.000337538846716323	0.00110298375172271	-0.833511908224977	-0.552500391198052	163.95252266059	0.0413938795864615	-52.3369349789866	0.055874564774191	135.674849921832	0.0345780491406166	-14.702363889586	0.0359508419768681	11.8445784584145	0.0483684730532146	36.9507318145339	0.0386947775086627	2.24087206716212	0.0162887780294689	0.556418140072811	0.00325024369165472	14.7741928921846	0.0369196450630167	219.895746580767	3.67128049996642E-6	15.6677288132208	0.0361816819443703	356.256761532423	0.0379804567672205	0.994010199410661	0.000107023917759775	39.8986964262811
B_at_2022.01.17.14.55.57/2016/04/30/M.1.37.39.500--01	GG	True	2016	4	30	1	37	39.05	4.23848216248981	2	amos-pc;amos-sp	12;13	-68.644202;-68.17933	-22.335379;-22.953424	2535;2404	47.16;	3.48;9.73	39.9253461739117	2.00251762297637;1.87487740546617	0.270480683969942;0.225087280376677	_XLI	98.6124500980964	0.179413321375008	89.0065146520687	0.166640707528534	33.4060074262001	0.0833735989954874	33.4060074262001	0.0833735989954874	20.0436044557201	83.33	0.6	0.0301727946419589	0.00261063503097773	0.0308756093146428	0.00267144453260216	0.0514493768420922	0.00446751162882742	0.0000248748395131954	2.1672559050594E-6	0.0370495759912601	0.00321087188253444	C	238.665413592615	0.0806039205802725	-22.3954072641875	0.0413845251164422	283.05921431831	0.0406120920387592	58.5448974176731	0.0778868625561706	240.064453864604	0.0925290498345493	-22.1564608349538	0.04416600188447	-0.480812002905673	0.00104581695326863	-0.789722523355136	0.000820922432681333	-0.380996265030816	0.000667840063075823	0.391010991371276	0.195807253325653	-0.899316364897201	242.461680490386	0.0795082499353887	-1.53354647737518	0.0545703988375985	187.97605238863	0.0896823762381131	-1.43438044739149	0.0511921405454248	31.1251344852728	0.0887863640350396	33.3421594507034	0.0837660528565511	1.36582023711741	0.0117901724466865	0.859571207895169	0.00125450274256785	2.7100970095954	0.10101858841346	219.913187995605	0.000408448773744952	138.729935545602	0.128620515625668	334.674280361347	0.373932662480071	0.191800486130732	0.000485700466815817	39.9253461739117
B_at_2022.01.17.14.55.57/2016/04/30/M.2.20.28.500--01	GG	True	2016	4	30	2	20	28.05	4.42581661345431	2	amos-pc;amos-sp	34;33	-68.644202;-68.17933	-22.335379;-22.953424	2535;2404	56.43;	15.85;15.13	39.9542210662013	-1.34572399402773;-1.2323452508316	3.79683293086267;3.9750028940969	_HVI	86.403140002708	0.114264375979789	57.2104477423755	0.0485613942457983	20.0192848235194	0.103144325602099	14.2080287947867	0.0654951154609136	31.7593677748448	90.67	1.65997105459776	3.3849116774691	0.210982384209888	3.26604615743419	0.187733564276033	3.13671376217672	0.181017607822551	4.55465552590448	0.30512771844687	4.9827593860931	0.284938606252667	C	201.776745900228	0.0192573708725319	-14.9150753859805	0.0144084728551917	247.948329210656	0.0366272060980034	17.5802071375515	0.0207725918717148	201.727695157677	0.032003850865081	-14.1181022241553	0.0228679716458222	-0.897349216387401	0.000102754806208737	-0.358491686235982	0.000314822914216226	-0.257387052410565	0.000243001434422627	0.38697278108846	-0.358772578541998	-0.849431753340425	205.329329736319	0.0228848970413638	-4.64524469720629	0.0310788392990314	154.588296475924	0.142006699408857	-2.06619065497103	0.0238836170257846	16.5033069802014	0.124134495399022	37.1161478253056	0.0824755597389957	2.31269266107289	0.0383386688664023	0.660905712703857	0.00586974268155563	2.27318067855363	0.0288114311663759	219.936526567461	0.000206756069847431	63.7066530016626	0.0315482585196188	348.349550884514	0.311535317076692	0.78422086964153	0.00107860437305756	39.9542210662013
B_at_2022.01.17.14.55.57/2016/04/30/M.2.53.1.500--01	GG	True	2016	4	30	2	53	1.05	4.56823163179572	2	amos-pc;amos-sp	13;12	-68.644202;-68.17933	-22.335379;-22.953424	2535;2404	43.56;	4.29;3.33	39.976172034856	0.765883018323299;1.48769154931814	0.713223822299414;0.478422499049079	_spo	88.264588252183	0.0755103322558228	81.539518428524	0.0707728708006994	14.5086371755761	0.0250317836339884	14.5086371755761	0.0250317836339884	8.70518230534566	83.33	0.6	2.90450625806266	0.246717555217497	0.729429813650432	0.0617335592728599	0.513402022232884	0.0436208222821256	0.945780355428014	0.0801864939539008	1.81990290472362	0.153281278896868	C	158.456311074992	0.183724927650712	-22.665768797197	0.0511741613248394	82.6210301066935	0.113112039507715	31.9309590908002	0.16667937704764	149.074787337445	0.238251866999118	-21.1488664097441	0.0544872193777145	-0.858301878896303	0.00123559875383019	0.338850348111478	0.00271044757060587	-0.385354805689258	0.000824168305735476	0.393643045465116	-0.046968537651745	-0.918062693517063	159.681916442187	0.236736540653572	-31.4447957172127	0.107451749310908	135.639601770039	0.0663072326742073	-7.80263240257547	0.0235251768525616	9.69699796662971	0.0374281790124781	37.2739445819376	0.0290770668760489	2.38579962718805	0.0141069287254313	0.583228965478098	0.00248421141783831	7.84052195598027	0.0235788876727271	219.969379937851	0.0000182704661644724	15.2691382420499	0.160196161624752	356.707583794092	0.0380863198570085	0.99433217878513	0.00028858299930963	39.976172034856
B_at_2022.01.17.14.55.57/2016/04/30/M.4.28.38.500--01	GG	True	2016	4	30	4	28	38.05	4.98658030933079	2	amos-pc;amos-sp	6;7	-68.644202;-68.17933	-22.335379;-22.953424	2535;2404	60.61;	2.19;1.36	40.0406524907941	0.37481506453395;-0.109900831611256	0.70693393320534;0.838889902163696	_spo	78.0384904839732	0.10051951513355	73.0917453625808	0.163720103082492	20.0393896755775	0.664895349988404	20.0393896755775	0.664895349988404	7.0867448142786	43.45	0.353640750991303	0.133628959973981	0.0189491762607221	0.174312729442871	0.0278245081564467	0.175857526508847	0.0243897460517371	0.0000579543536648137	0.178669721991447	0.244886139680535	0.0482147076924414	C	213.328351745999	0.0454872922453403	-14.471449119541	0.0686606162484031	155.110558113545	0.242348213869879	8.62501788729732	0.0730185414233192	211.382934614737	0.0867858828063567	-13.5983962393134	0.0817415174086042	-0.80902595148671	0.00058493928529638	-0.53200397567854	0.000581836085159367	-0.249897538369731	0.00116029201796765	0.420033593426699	-0.820695128336262	0.387338723494283	213.915614346143	0.099012738007863	-0.823712081800111	0.0632290370684566	157.314948337896	1.12226345554161	-0.393045718143409	0.0355790943711109	16.7130577756698	0.804143062372283	35.2672809263799	0.418418697995958	1.71469914042565	0.0938163397940445	0.586845147164776	0.0299806181777464	0.442796574401282	0.0425152688152524	219.893150686504	0.0153614652192282	78.7596451276112	0.170168097673023	338.574167417636	2.28401573428566	0.708436271019243	0.0106967389756459	40.0406524907941
B_at_2022.01.17.14.55.57/2016/04/30/M.4.42.50.500--01	GG	True	2016	4	30	4	42	50.05	5.04870913515247	2	amos-pc;amos-sp	8;9	-68.644202;-68.17933	-22.335379;-22.953424	2535;2404	24.19;	2.86;4.64	40.0502283078385	1.35350980734524;-0.948549489796297	1.34601212710278;4.38561195525607	_spo	80.2534322152603	0.12247981610183	70.7014281999944	0.0949773151908925	28.8729576638579	0.137359385976353	28.8729576638579	0.137359385976353	11.8329868557785	63.4	0.409829397927965	0.31232827913651	0.042402741800338	0.319603339331498	0.043390428537776	0.460301712942703	0.0621675132739294	0.000199490760123771	0.0000268621865777562	0.368062103590609	0.0499459589893763	C	211.309017438234	0.534009543151002	-39.8449940637307	0.0572279035924006	22.1907810301419	1.2485675381462	19.2135445014259	0.228989661301595	209.385452786804	0.565464150925595	-40.3020970076317	0.0612848919841105	-0.655974138672563	0.00402525961389182	-0.398979946476404	0.00595066061183915	-0.640712830917623	0.00076697344427493	0.728827104608925	-0.555523541802372	-0.400255725868749	222.108767254091	0.458625117403821	-26.3970467815998	0.144615286090874	169.31189693552	0.355086029175481	-17.768526946236	0.0520094250548734	26.7171079694715	0.146136973596584	38.9281694860263	0.0929364079178517	3.61001257769717	0.106354981107647	0.833170119747703	0.00385322278413015	22.4848622331872	0.150295908027152	220.047631713822	0.0000212717242049538	83.3948103833452	0.880822841465977	353.844968402072	0.298770087930946	0.602257966046505	0.00649088025931022	40.0502283078385
B_at_2022.01.17.14.55.57/2016/04/30/M.4.48.12.500--01	GG	True	2016	4	30	4	48	12.05	5.0721897463578	2	amos-pc;amos-sp	8;8	-68.644202;-68.17933	-22.335379;-22.953424	2535;2404	42.7;	3.71;4.74	40.0538473264865	-0.550836227268888;-1.73077845267838	4.91277887982087;5.88695489771502	_EPS	93.659444587484	0.135789669808154	80.4783816628354	0.121301834103431	39.0692021292204	0.157888016107692	39.0692021292204	0.157888016107692	14.1635365860016	72.42	0.362524336666924	0.179863813224827	0.0244985161723867	0.18405337963786	0.0250691599204801	244902.563273125	32309.157783587	0.000195032053045516	0.0000260470379416082	0.245742072127052	0.033134088347687	C	238.803604648557	0.133866717421169	-27.1973976353202	0.169513224507484	289.358246691422	0.715901655804936	15.4065313435667	0.0819830541730456	238.218266529415	0.138109897784159	-27.2929927249262	0.172487270101467	-0.460704593733893	0.00111728731993259	-0.760821721620875	0.00221331196780598	-0.457057529444967	0.00263164710166233	0.0714177775055686	0.481515782766167	-0.873522782761417	241.870258413523	0.0859976082742726	-6.90433274606702	0.193727639154994	195.127365587779	0.148134638251121	-6.83773781632874	0.190165063452279	37.3448291198418	0.165421322549538	37.7207727067626	0.146105779837322	2.62242849724787	0.0840613296978594	0.939414165331596	0.00196769648848025	15.8840979972991	0.457422923094167	220.05000318965	0.000126692446057831	137.642668933751	0.265888035841186	351.60705827092	0.434474286315372	0.158882019363972	0.00132399979917465	40.0538473264865
B_at_2022.01.17.14.55.57/2016/04/30/M.6.8.50.500--01	GG	True	2016	4	30	6	8	50.05	5.42498230082081	2	amos-pc;amos-sp	10;10	-68.644202;-68.17933	-22.335379;-22.953424	2535;2404	47.16;	11.66;14.15	40.1082218355637	-1.96575012126243;-2.15163979664599	10.0683020890844;10.0608514581325	_MBC	115.157941185426	0.0810257543893791	93.7709782075947	0.197490524002243	67.6637132047125	0.0759958333512164	67.6637132047125	0.0759958333512164	32.1880043159147	78.98	0.475705556071565	0.0461780027356756	0.00711066210310354	0.0472536265969383	0.00727629070058218	326624.331568178	50141.4990154616	0.786310289875854	0.120788859156188	0.140996457749664	0.0216655672286264	C	285.292298695077	0.0612347937041432	-13.4582154798811	0.0318434783251468	265.307611744644	0.0296592393732826	41.823958709178	0.0645718980863117	285.073920887687	0.0623047353810902	-13.4411183328066	0.0322346671284853	0.256500980483461	0.00102901812088388	-0.938105068819629	0.000195583540566057	-0.232736174381944	0.000540527897472425	0.260075456393192	0.29889928354079	-0.918161192427928	284.848001963399	0.0637298796036097	9.22456524799685	0.0274670944770955	267.331678990746	0.0726726709097593	14.7187228540885	0.0547396131784927	66.4560252284909	0.0773484498533804	41.9229024518494	0.0898502326544429	246.997212839056	1588.44163962935	0.997683164082436	0.00486495312103829	160.309042702561	0.0560953442073037	40.1053524983911	0.0000119955570041319	262.235607808051	0.161500993283799	359.990109044652	0.0310894429095989	0.572252014243735	0.000892079310634677	40.1082218355637
B_at_2022.01.17.14.55.57/2016/04/30/M.6.28.54.500--01	GG	True	2016	4	30	6	28	54.05	5.51277937515583	2	amos-pc;amos-sp	15;19	-68.644202;-68.17933	-22.335379;-22.953424	2535;2404	31.22;	7.26;11.42	40.1217534478635	-1.35218811709318;-2.10051042976691	9.19526445243564;6.94279611322561	_MLV	98.824119281373	0.0933877057110385	78.6191041761711	0.081200674748594	28.2595416475021	0.0252056995511437	21.4663363975462	0.148906347267413	24.8137675451275	78.95	0.9	0.704499804311471	0.0743455280526732	0.741568136604976	0.0781587756679298	0.995772651945427	0.104689702312027	0.000410965262658701	0.000043209474440377	0.865702548708881	0.0911157731283367	C	221.2023974977	0.0926570257073069	-26.4191105169583	0.0309137724090546	76.3339336393728	0.0811193973570638	24.2622419216733	0.0820438863339484	218.901914355177	0.0969173722289222	-26.1890140113102	0.0328967233961024	-0.673810574231447	0.00108013294230034	-0.589926372105196	0.000994132353506529	-0.444933911439316	0.000483184626142815	0.362759601910138	0.260485406326836	-0.894736175815386	224.762778275267	0.0912936340883074	-10.4140291640377	0.0241436317620713	172.655395814459	0.061229776747335	-7.23481141651272	0.0166875052653585	26.1797598071773	0.0271120137186384	37.5899540887964	0.0288329899105452	2.54838517820237	0.0157903266465602	0.806798419723666	0.000887139547426865	9.77581537668751	0.0261627976264643	220.114681964595	0.0000226330956469383	98.3471412050344	0.192997481241	349.147806478722	0.109572557413463	0.492352043581486	0.00134441052818371	40.1217534478635
B_at_2022.01.17.14.55.57/2016/04/30/M.6.46.53.500--01	GG	True	2016	4	30	6	46	53.05	5.59146130152738	2	amos-pc;amos-sp	12;15	-68.644202;-68.17933	-22.335379;-22.953424	2535;2404	8.91;	2.97;3.41	40.1338801317932	-0.540812116332819;-0.528223163369835	166.319007692502;127.698204830156	_XLI	79.6097572576515	0.397899270094437	55.3361654491276	0.267066005488013	35.4917802007341	0.213175185757917	35.4917802007341	0.213175185757917	28.3518581976085	62.59	0.798828856632616	9.66056639509985	1.23959080587661	9.88558989356862	1.26846458494919	17.5013029121799	2.24692177355357	0.00885478371410621	0.00112186723208143	12.2721888475411	1.56605047070679	C	241.362750049025	1.14956594560975	-17.4583635763721	1.80715261427094	114.755676889745	10.7770943344701	10.8893074393029	0.305108909456781	240.200753482994	1.18144195326808	-17.1464938368947	1.8449904796933	-0.45718543883481	0.0121641924966787	-0.837241827510978	0.0175763073028168	-0.300012661038664	0.0300332189282146	0.569438512495273	-0.53468552877509	0.624380625744964	241.594206099285	0.743516539399953	3.40248283716485	2.0305102557602	191.004119352479	0.262141760206761	3.23815175884927	1.95206012784731	33.7685550221157	0.229811561095928	35.4505933576071	0.433592280761922	1.75888371963388	0.113412627056952	0.896817242175215	0.00470699659160461	6.62684346284527	3.71869626865392	40.1463587326935	0.302328496911736	317.215207501379	1.05952461245528	343.627501076118	1.57683433210156	0.18148647288494	0.00430223581001433	40.1338801317932
B_at_2022.01.17.14.55.57/2016/04/30/M.7.31.58.500--01	GG	True	2016	4	30	7	31	58.05	5.78871303035581	2	amos-pc;amos-sp	11;12	-68.644202;-68.17933	-22.335379;-22.953424	2535;2404	83.82;	8.4;3.46	40.1642808526881	-1.81064668419765;-2.27386119979416	6.3263703828462;7.73562720423229	_spo	96.9182929664748	0.0701760308572958	78.6286802745871	0.0529518904879795	38.879924916231	0.0439902325253015	38.879924916231	0.0439902325253015	21.3839587039271	81.82	0.55	0.301092604963015	0.0339923205482595	0.308105952686211	0.0347841034083949	404038.034246953	45431.9523142148	0.000323721330748107	0.0000364569328066729	0.409640424193335	0.0461887002822796	C	243.217428750765	0.0302627733072266	-16.9194372119922	0.0258541968573692	103.895830994627	0.0642972967309988	19.966741782205	0.0320125477596814	241.931686330215	0.0319040908688944	-16.6615252550171	0.0265138846923967	-0.431101483587733	0.00047884638637919	-0.85408133703942	0.000208117338844153	-0.291026769506539	0.00043171285095524	0.18176411141017	-0.398127394770372	0.899142027344194	243.129104980818	0.0325606919540815	4.19774647696687	0.0241397974177185	196.289427562628	0.0696507283091446	4.22218336560554	0.0235152038055582	37.411532361296	0.0457437987462757	37.1725456829917	0.0229698622007886	2.33878717341129	0.0104672977159458	0.941376593468969	0.000488896767935085	10.3331631466369	0.0592153499322983	40.1742046222735	0.0000483116358218006	321.400376640354	0.0852071259542124	350.165016534867	0.0753948478355956	0.13710767125645	0.000653057390743303	40.1642808526881
B_at_2022.01.17.14.55.57/2016/04/30/M.9.18.51.500--01	GG	True	2016	4	30	9	18	51.05	6.25635640344273	2	amos-pc;amos-sp	8;9	-68.644202;-68.17933	-22.335379;-22.953424	2535;2404	19.51;	6.41;8.47	40.2363531147311	1.2653353310635;0.969260994938599	1.43243105409598;1.24364828784546	_spo	101.727037172925	0.136989148406448	85.2998619276751	0.109901138197552	57.5097864180929	0.147689723230948	57.5097864180929	0.147689723230948	23.0039145672372	75	0.4	0.0221853062676027	0.00217292777091051	0.0227020684352401	0.00222354176070496	96346.6459269747	9260.99271224605	0.0000473222348425399	4.58040449025077E-6	0.0501377248414394	0.00485458302749753	C	274.370816500086	0.0594663552819528	8.35182680244805	0.162670806028183	151.748330358822	0.210078779064819	34.9652105513152	0.124316534630027	273.608896147759	0.0595069173966822	8.64371516358455	0.164383938959315	0.0754029370400177	0.000997313010604811	-0.986517349778032	0.000477736599494549	0.145251215735592	0.00280935904421762	0.903518119446937	0.129220358823565	0.408603850565042	274.209592140412	0.0742775707184929	32.0302741324796	0.162835017670545	238.595297212102	0.163875898802397	45.7350739886365	0.23773674607971	56.5427812439348	0.150640032550171	41.8739072883435	0.12357579108535	115.56077174731	497.621108343858	0.995117479895343	0.0064916238150392	107.064368086521	0.225558951331879	40.2381897945154	6.06047812741687E-6	263.22585288716	0.537966599584968	359.96899492533	0.100143991373409	0.564227791365899	0.00388245236052218	40.2363531147311
B_at_2022.01.17.14.55.57/2016/05/01/M.1.54.55.500--01	GG	True	2016	5	1	1	54	55.05	4.33123102272045	2	amos-pc;amos-sp	167;163	-68.644202;-68.17933	-22.335379;-22.953424	2535;2404	72.75;	88.55;81.82	40.9079002887087	-7.6118521637825;-6.71509172604079	472.088389948602;359.367681887584	_spo	89.5650754165556	0.0921553168923682	43.7518823860204	0.0347017902388482	21.7391778551527	0.038852230880093	6.31053534761397	0.0705269918304131	154.21707949838	97.99	8.35	407.654554960056	21.0635116871741	338.942845633949	14.1317950946471	322.903457447812	13.65312804188	0	0	0	26.1752577457137	C	89.7164400233177	0.0312351313873261	-49.9600529907413	0.0136538467469333	42.2875053880806	0.0224771139592076	72.9612605310652	0.065754046794026	80.7533268451044	0.0582382934597329	-47.0971513675882	0.0212422655345224	0.00318382085260849	0.000351042915753123	0.643313666369774	0.000181779843256665	-0.765596101052413	0.000153306014887545	0.252135783850073	-0.741381047886962	-0.621917750459286	71.4028002270714	0.104692047717759	-69.9401475237584	0.0270571825124588	120.448102917599	0.0105858655398301	-28.1075740341642	0.050572693751882	19.0018754274302	0.0450660975807413	37.8896761253555	0.0331772660591163	2.72856343977074	0.0203457698912297	0.642820641767614	0.0027091026360784	28.5082288622759	0.0509796839763773	220.905500733752	2.54842825364207E-6	336.363555311502	0.0802702542528281	4.02608723005902	0.0639311225540625	0.974586538313666	0.000141222517082628	40.9079002887087
