time	speed	ra	dec	vx	vy	vz	mass	sunlon
2016-03-28 02:35:37.050	20264.135702617503	164.889544667532	0.380787233079599	-19563.072739708783	5282.352089323377	134.67427141541052	0.000262416930318264	7.62893643208301
2016-03-28 03:05:03.050	53867.7380323282	235.434362493744	-65.3375616291659	-12752.589747196562	-18509.671207694286	-48954.026670359686	2.77341564972393e-05	7.64914828329681
2016-03-28 04:49:39.050	71357.4369189837	267.17389712973	-17.511432522522	-3355.217120288545	-67967.74976457232	-21471.174016875244	3.82293745949356e-05	7.72097530748935
2016-03-28 04:52:19.050	17117.0174266719	169.951967834881	-6.27263487171255	-16753.570298368744	2968.590125709603	-1870.1979863494691	0.053392861509870104	7.72280642663793
2016-03-28 06:53:22.050	57039.9114680979	294.828469067012	-67.817767711655	9042.876179366267	-19545.06624372237	-52818.25703505939	4.80723112010274e-05	7.80592593984138
2016-03-28 07:09:44.050	37228.4362395952	244.959620593352	-5.8932667832602	-15673.91329489387	-33551.0619127253	-3822.4535835282613	0.00375343989331412	7.81716390719236
2016-03-28 08:37:49.050	49351.7092001809	243.988301083412	-81.1546388518802	-3328.069383299863	-6820.018764966047	-48764.76698605945	0.0067093717054462895	7.87763265075746
2016-03-28 08:43:06.050	45587.99755976	201.694670562038	-44.77577716209	-30069.224162928385	-11962.757871932474	-32109.1841043301	3.48474185265265e-05	7.88127170058241
2016-03-28 09:48:03.050	59620.5625567289	267.145861853436	13.4054043163028	-2887.831379982019	-57924.199336214224	13822.410815777945	2.35239041061654e-05	7.92586666606146
2016-03-29 00:43:36.050	25776.8364144567	188.455713672232	-13.5475408563754	-24787.216105776526	-3684.889510247051	-6038.278112215825	0.00121731081922211	8.54065015360825
2016-03-29 02:10:02.050	14166.4222720564	118.098982711178	-37.4560575923692	-5296.62998811538	9920.130391729603	-8615.349312146034	0.0036677623229644596	8.59997517846774
2016-03-29 04:58:09.050	26812.5207795426	212.16100249763	4.88802956131263	-22615.74037792105	-14220.403605775598	2284.6616818950283	0.00937991360188516	8.71535979030897
2016-03-29 05:04:40.050	14229.581508698599	174.354560488167	37.2984184149525	-11264.589787255823	1113.522874228656	8622.648876425295	0.000135243941422299	8.7198322789299
2016-03-29 05:22:29.050	17839.1094468682	168.36493812757	-9.11106647924094	-17252.10475845872	3552.3520886340843	-2824.8012140476853	0.000610415802303469	8.73206007898688
2016-03-29 06:17:19.050	14740.4189465895	158.993294392534	-9.47881749108737	-13572.866628824258	5211.958000442375	-2427.4958287808186	0.008534137023903189	8.76969239510923
2016-03-29 23:18:05.050	11623.303092590699	98.3736963346168	-25.4837528443703	-1528.0021227469076	10380.584025741744	-5000.985860770334	0.0669238763397384	9.47011582022316
2016-03-29 23:52:38.050	18935.484406285	180.062924031721	12.1355981269851	-18512.31839506797	-20.33081996861485	3980.7315908071273	0.036968311674801496	9.49381874502914
2016-03-30 02:19:40.050	26457.9601681613	193.474243094154	-4.29928766335551	-25657.29693552062	-6147.574474233406	-1983.4561518440294	0.00018521089958558901	9.59468732969597
2016-03-30 03:42:35.050	30639.444403786	200.494786894964	-12.1031120305081	-28062.141694504833	-10489.094775090924	-6424.223508673012	7.37548859876143e-05	9.65156797782362
2016-03-30 03:57:15.050	14874.4094579523	170.9839005831	-0.939832966427628	-14688.650075391777	2330.6846783984897	-243.97666977094167	0.00048224886101088	9.6616291077769
2016-03-30 05:16:10.050	54223.3371516201	268.969945344971	21.3482433555727	-907.8827025060215	-50494.643818334065	19739.22456725014	5.62352815580388e-05	9.7157639615031
2016-03-30 05:51:43.050	31739.7517100914	206.993535236843	-19.3638528728145	-26682.098825360954	-13591.416441866422	-10523.822499248301	0.00291054244785708	9.74014988388415
2016-03-30 06:06:19.050	31154.5994139415	198.632102554468	-5.1662251118338	-29401.84511832578	-9913.15702683142	-2805.3317170220334	0.000320888999539073	9.75016483034755
2016-03-30 07:23:45.050	62654.358950398804	240.840113522377	-31.4593899591761	-26040.899213755663	-46671.39989202651	-32698.94028470933	5.20616123035009e-05	9.80327978105812
2016-03-30 07:41:48.050	63984.8546960218	268.393579338882	16.741381475388	-1717.7016811241424	-61248.756031672856	18430.97978888547	0.01068002874524	9.81566086911078
2016-03-30 07:43:12.050	71631.44869927141	286.886324835543	-45.1574447057932	14672.32815467498	-48333.79025724177	-50790.07726561207	0.0043729145856508805	9.81662117217108
2016-03-30 08:21:44.050	64481.4629589459	299.340279389857	-0.220347290455053	31595.386740748127	-56209.68873169698	-247.98127793522306	1.08913415725144e-05	9.84305217869672
2016-03-30 08:43:40.050	59712.213206061795	252.781026622346	-57.3774828285617	-9529.309668698805	-30748.17665979479	-50292.05002087582	0.000424579752799779	9.85809665980854
2016-03-31 00:42:24.050	14396.5676450975	163.898738054286	-5.64425085009537	-13764.773788163084	3973.326235240919	-1415.9241324707223	0.00138245167919097	10.5155977925656
2016-03-31 02:24:53.050	8983.226609079731	95.8135710176138	-22.4299832503518	-841.0891760699224	8260.906383443224	-3427.587348553377	0.53716687433726	10.5858681495152
2016-03-31 04:37:04.050	31271.1498678949	205.488765961039	-16.1824593595824	-27109.117707227255	-12923.861895150756	-8715.178994783251	0.00017697830087343998	10.6764994096653
2016-03-31 04:38:12.050	30082.887014919903	201.52495521179	-4.94181621790918	-27880.813487727803	-10996.574667482342	-2591.462135061525	8.815654314648901e-05	10.6772764596213
2016-03-31 06:46:37.050	34203.1054177185	213.438449801373	22.3095719651497	-26405.29285699677	-17436.51814490993	12983.865538968997	0.000171450066521031	10.7653211185989
2016-03-31 08:31:49.050	64023.612356702106	257.693591079573	-45.3488029569463	-9590.239041162631	-43961.18211809284	-45546.292067680915	7.6192639946748e-06	10.8374451292835
2016-03-31 09:50:07.050	39819.6489578785	268.601066858959	55.2625052446715	-553.9420363657819	-22683.16670764589	32722.645667215937	0.00343020869327768	10.8911250851678
2016-04-01 00:09:58.050	26831.1289470983	52.2557519204255	-48.1851072481601	10950.545363037485	14145.758712333807	-19997.313501575823	0.00141212222910465	11.4805153618771
2016-04-01 03:56:44.050	11333.0621541353	164.151722982386	27.4879114004588	-9671.495643421056	2745.5611684227465	5230.904671204637	0.0092603224499707	11.6359251488771
2016-04-01 04:45:34.050	24187.6772828356	193.349302390705	-11.0907460213096	-23094.6101468037	-5480.321921876333	-4652.825607988612	9.90630223581266e-05	11.6693904676647
2016-04-01 06:12:09.050	16195.982873562698	188.101675401114	34.7786957484133	-13169.98687903106	-1874.7596087937682	9238.321452305145	0.000498314093989913	11.7287243536266
2016-04-01 06:33:03.050	65415.580626017996	280.559825719889	5.12595361194589	11940.252060209383	-64050.52213630488	5844.585823173878	3.58815685515748e-05	11.7430464553994
2016-04-01 07:28:16.050	22826.7451666953	188.518206657058	-7.12348199692611	-22400.688301999046	-3355.082811941772	-2830.702709035922	5.5092703036684696e-05	11.7808841778221
2016-04-01 07:50:52.050	39733.632383066695	222.097024304281	-8.92632106107777	-29125.703655368306	-26314.34522192427	-6165.238395532071	9.261785247517331e-05	11.7963708264954
2016-04-01 08:30:34.050	21861.9611494594	189.940826544918	-5.29591111492113	-21441.816719590406	-3757.9419532385477	-2017.8486910705494	0.0014337530757691	11.8235749576142
2016-04-01 08:32:15.050	69401.2094119603	274.11387820282	-43.0995783103937	3635.339692355565	-50543.927967777876	-47419.65329641321	9.6701030978637e-06	11.8247284408241
2016-04-01 08:37:06.050	65188.270515552904	255.720323492406	-48.5290088693567	-10648.189715895995	-41836.508816496935	-48844.991540897674	4.1018861923319e-06	11.828051840385
2016-04-01 08:58:54.050	62342.3986120677	262.472022410501	-41.4046073311018	-6126.095077248146	-46357.38027881153	-41231.52819743785	3.06474655329199e-05	11.8429899378501
2016-04-02 02:30:43.050	46997.2053636804	211.90147769117	-67.1424644654226	-15498.278376406233	-9647.383251156409	-43306.681652704305	5.12300218436208e-05	12.5635974399589
2016-04-02 04:49:49.050	63242.167238315094	257.660787353565	-51.9059958951453	-8337.99660942578	-38116.1564208276	-49771.55964246271	0.00010179499932076399	12.6588649807427
2016-04-02 07:33:42.050	44119.0400955913	206.994611798617	-46.1741329502061	-27222.502911243882	-13867.333500422703	-31829.5789446195	3.94210882829716e-05	12.7711252766363
2016-04-02 08:05:14.050	60638.716087211	242.057817205045	-26.9641767277697	-25325.218026067516	-47745.9778454012	-27495.614563489675	7.826214070684999e-06	12.7927227279712
2016-04-02 09:19:38.050	69616.02310253031	299.417862891848	-15.9024062655757	32885.07551336604	-58319.08687144987	-19074.763106590075	1.3192060460985399e-05	12.8436789982951
2016-04-02 09:43:05.050	33197.1232308154	203.695644931083	-12.9585984704546	-29624.203107939087	-13001.430440756687	-7444.35272644177	0.000147593902542736	12.8597395413305
2016-04-03 04:40:52.050	24012.8215073055	194.604383802073	-5.78988053242727	-23118.421990410603	-6023.786756925733	-2422.4274028542804	0.0458954264833059	13.6388335903364
2016-04-03 06:09:16.050	65646.5734423832	293.056509828998	-49.2373757980615	16786.578629931828	-39438.50783607687	-49722.102552999815	0.000120900513360567	13.6993523976473
2016-04-03 06:42:39.050	50078.722087268	248.18582054666	21.1721299876243	-17353.00909518585	-43354.49822775775	18086.98329339559	7.4685479705571e-06	13.7222062071546
2016-04-03 07:57:32.050	65503.0722243212	261.342755414439	-42.3891693655157	-7282.225582232519	-47828.230044271186	-44159.733606832284	9.9934444214639e-06	13.773469428148
2016-04-03 08:06:50.050	68223.0708399288	273.259691939857	-38.2984991146467	3044.428536944354	-53454.33580353374	-42281.82627934173	0.000199439525124289	13.7798358780837
2016-04-04 00:41:01.050	10915.9794494745	79.458758833142	-32.7040764441559	1680.4239909641733	9030.475625505504	-5897.905774857093	0.0319242395891549	14.4602991433868
2016-04-04 01:43:01.050	17605.391522984897	180.081173993369	11.3814101815484	-17259.16864301854	-24.452003101182818	3474.2352437591708	0.000290672113898972	14.502726830353
2016-04-04 02:01:10.050	25010.9368418742	196.541809519923	-25.9687521959412	-21555.026115474117	-6402.002421984801	-10951.811533182532	0.000673124761796437	14.5151470178925
2016-04-04 02:28:57.050	12728.8199963369	156.319628049877	-2.61405714685083	-11644.92614923361	5107.007955398789	-580.5370113394454	0.83617171480354	14.5341592173308
2016-04-04 03:00:01.050	28631.2827660978	202.860466585913	-3.1291043707281	-26343.066508150943	-11106.333473653485	-1562.8680530962577	0.00014233881909080301	14.5554179880562
2016-04-04 04:12:05.050	10162.1213938779	180.970535965742	-5.60381752723537	-10112.104645269852	-171.3058117413368	-992.323125744051	0.0031339216926522103	14.6047319629148
2016-04-04 04:48:53.050	30385.3496081895	203.855541276719	-10.6254729823384	-27312.976948173087	-12078.098746135518	-5602.703964967874	0.00037534783741948304	14.6299130817923
2016-04-04 05:32:18.050	27565.736251139602	203.063790204831	-5.05522482000842	-25263.73277957586	-10757.029346424188	-2428.9793637956127	0.000125919953371792	14.6596213623435
2016-04-04 05:34:16.050	25026.356296661197	195.852043528706	-13.2494504137808	-23433.77980858528	-6654.087234371259	-5735.816981699455	0.000128994203853561	14.6609670629905
2016-04-04 07:14:34.050	51676.310882065205	233.282950253968	-57.5261001280409	-16588.209897182278	-22240.97548216604	-43596.00220649324	7.201552441554989e-05	14.7295965269652
2016-04-04 09:00:47.050	62288.78532601221	295.987685518215	11.9486036563095	26702.222481967634	-54777.54712028651	12895.907234402985	5.14587638665113e-05	14.8022717583515
2016-04-04 09:13:43.050	65007.062073387104	255.738499773259	-32.3002648876808	-13536.278104126619	-53254.417303637245	-34736.93037893545	1.12636302524392e-05	14.8111207758924
2016-04-04 23:57:24.050	12094.4508842365	81.6792114967129	-25.0883323148409	1585.1239544551067	10838.099243486013	-5128.228644334179	0.0124802417867138	15.4156534558252
2016-04-05 05:45:44.050	18996.8943948114	181.027340018943	-18.2405353638138	-18039.416254812026	-323.48980567700875	-5946.159447817017	0.000434965653128422	15.6538813984865
2016-04-05 06:01:35.050	69272.0183140592	278.202961273123	-10.2063353316423	9727.337687691803	-67478.34246845832	-12274.555817723816	2.0907426288801898e-05	15.6647211405069
2016-04-05 06:26:02.050	47943.1457057355	210.033512952553	-45.0170398177547	-29340.41161188497	-16962.58432829111	-33911.004106516266	0.000421130188082783	15.6814422595202
2016-04-05 07:22:23.050	10239.7888462234	167.066611283356	0.181253538261135	-9979.9650011765	2291.8387529991805	32.393221272739744	0.00167030980341518	15.7199789123813
2016-04-05 08:26:33.050	65614.2837022109	308.592378738623	-37.1113775070744	32639.083715154353	-40897.43009967537	-39589.45126206642	6.3894483384402005e-06	15.7638602628375
2016-04-06 01:36:30.150	28325.198872104098	201.193486109843	-11.4104333250804	-25887.443600181923	-10037.691882795127	-5603.7395244351	0.000938918757282438	16.4680650507872
2016-04-06 03:00:21.050	30750.246276346497	187.725771033151	-37.7571981924288	-24090.85396878636	-3268.245815900235	-18828.886594735835	0.000115570286038143	16.5253836751415
2016-04-06 03:27:33.050	8694.777924190239	115.502880622217	56.8562113798907	-2046.7796100122189	4290.60752741418	7280.147211747914	2.32716575522005	16.5439654125662
2016-04-06 03:57:01.050	23917.3452563721	186.433313178328	-22.5518508618781	-21949.36142975597	-2474.9386697231657	-9172.764878680528	4.95286029189443e-05	16.56411914864
2016-04-06 06:46:24.050	63902.1192952584	315.125609471297	-29.7203455403828	39327.638100072974	-39155.57915781357	-31680.56743038735	9.9976683632738e-06	16.6798990948003
2016-04-06 08:00:41.050	70111.569747476	284.453991250864	-14.4185867577141	16948.81476055638	-65753.97922345964	-17458.067102299017	2.68636901170724e-05	16.7306722347255
2016-04-06 09:32:26.050	54311.1303980662	314.886364663742	-70.179164804244	12996.09931116914	-13047.752430398607	-51093.6047301911	0.000161516673839723	16.793381977242
2016-04-07 05:16:17.050	33682.886168279	212.117677681086	-15.3962647614043	-27504.195400180033	-17265.17677355215	-8942.579437273766	9.27683469589823e-05	17.6023271866828
2016-04-07 05:38:00.050	18160.1595726767	192.32809924921	-14.0775941496666	-17208.580223515706	-3760.91893366541	-4417.199471418789	4.01396178009584e-05	17.6171630791303
2016-04-07 05:47:08.050	85051.5677860206	268.461905204606	-35.170871622394	-1866.1449323762492	-69499.3204409068	-48991.13332230211	6.34317458896905e-05	17.6234025421089
2016-04-07 06:07:54.050	41241.0474366779	218.794254349594	-15.689526461912	-30945.684121531547	-24875.859902741508	-11152.588131186605	1.9704917985694e-05	17.6375892655462
2016-04-07 06:49:12.050	39813.9428639971	174.839851974149	-77.6304800545475	-8494.207371897439	767.0767411728451	-38889.71690272353	0.00116206379854316	17.6658029662357
2016-04-07 07:47:08.050	45017.6991675581	212.68519997646	-45.0124745092088	-26785.848314372284	-17186.43991156758	-31839.25017311616	2.44710726468753e-05	17.7053787947473
2016-04-07 09:39:45.050	62696.295366537	303.579066742886	12.516262570637	33852.41491480123	-50992.389472279734	13587.335023157706	0.000516181158378618	17.7823076938593
2016-04-08 07:44:43.050	65171.0102507448	266.281638518172	-43.6983617354749	-3055.687661612477	-47018.598386715465	-45024.157468697966	6.12083877311519e-05	18.6871254766259
2016-04-08 09:16:15.050	60548.8449634544	306.438097838969	10.9149710793659	35312.62494634569	-47830.261004366424	11465.045924955812	7.68471169376056e-05	18.7496276100682
2016-04-08 09:29:24.050	32542.491901284797	209.287663444851	-11.4231115530273	-27820.5123598795	-15604.267843961023	-6445.129652140643	0.000876115726325035	18.758605057822
2016-04-08 09:32:40.550	38561.144908595	208.834219203684	-22.4886172091068	-31211.484250594534	-17182.941096763345	-14749.633310754292	0.00020588791191300602	18.7608408784232
2016-04-08 09:37:51.050	62112.444271711	286.389744539865	5.74597370317534	17438.1927814716	-59289.074851954254	6218.582565344065	3.9542952053966196e-05	18.7643738104483
2016-04-08 09:55:22.050	70364.8546025871	295.496397318415	-44.7912722326788	21495.337560784184	-45073.2058747379	-49573.87758249961	2.27548351734613e-05	18.7763322449424
2016-04-09 05:30:01.050	18876.1923605539	191.776069375387	-4.70676807344685	-18416.58338019952	-3839.397690711001	-1548.9092953931952	9.68894891079898e-05	19.5780535845631
2016-04-09 05:30:25.050	16898.9825431055	170.444371466684	-13.003655714391	-16237.157872686292	2733.3771417419607	-3802.494524736182	0.00209815440544116	19.5783265246824
2016-04-09 06:08:50.050	27435.7409038909	202.892982300346	-21.4676783080103	-23521.25745204429	-9932.373334039718	-10040.830980219709	2.5029213904262897e-05	19.6045399434153
2016-04-09 07:22:44.050	44576.656261266995	201.06459918876	-52.0996988473721	-25553.119935718743	-9841.993640977485	-35174.58608366111	0.000645492665711112	19.6549640315123
2016-04-09 07:39:22.050	69389.3916149003	265.895294146918	-44.7653069944371	-3526.4490018726137	-49139.905868692585	-48864.31701496728	0.000152098623646212	19.6663132129088
2016-04-10 00:30:55.050	41381.0515736768	59.8373760125673	-85.8733545727886	1496.2307580748682	2574.6435991952044	-41273.768100320245	0.000154588604636547	20.3563573141018
2016-04-10 02:52:53.050	23488.021044571302	198.477121345565	-9.62072851701154	-21963.905308494086	-7339.268979608125	-3925.4460937187278	0.000239825629677447	20.453177881464
2016-04-10 05:45:33.050	64539.375500018396	262.776050448526	-15.1883092323339	-7832.2111880797265	-61790.608924347056	-16908.81742157314	7.787368198889899e-06	20.5709276284987
2016-04-10 06:43:03.050	67071.1526032041	263.166407250844	-18.1766792199812	-7582.300766196625	-63271.539454470265	-20922.72739569673	3.31984397315798e-05	20.6101376878459
2016-04-10 06:48:01.050	62966.3366274137	268.930589190774	-43.8782629345037	-847.0878176223995	-45379.11927021938	-43643.75699645047	4.35749842404824e-05	20.6135244814031
2016-04-10 07:21:43.050	63860.4733268631	303.284986663406	-44.8401340641396	24850.928844964998	-37853.53526662791	-45030.003962820585	1.16107251972275e-05	20.6365044781369
2016-04-10 07:31:09.050	24689.4627084306	199.232718485338	23.0107407870739	-21456.64538122363	-7485.735794728282	9651.201864375429	0.000190787817111009	20.6429369978218
2016-04-10 08:14:02.050	64103.0420267388	276.725008934555	-47.0737018777958	5112.51637856498	-43357.445150736596	-46938.19471775213	6.40266575871785e-05	20.6721784895766
2016-04-10 08:50:26.050	72412.7368684244	312.733090886327	8.95994978858107	48538.51433554172	-52539.76743178655	11277.851084664168	0.000333357874511458	20.6969986641286
2016-04-10 09:49:59.300	58382.9968621658	272.55862663367	15.4362556110108	2512.294435226283	-56220.852687510574	15539.57600347024	6.65593354542978e-05	20.7376061847554
2016-04-10 09:58:38.050	37952.7576730378	218.890499604913	-18.8392259065352	-27957.897447253315	-22551.52629623326	-12255.466006133576	0.000364363961848105	20.7435013327036
2016-04-10 10:03:18.050	63324.641633454296	281.503185047499	-47.1885885685006	8582.069565808957	-42170.22026379176	-46454.61056640466	2.48484480838733e-05	20.746683282704
2016-04-24 00:29:19.050	37604.9747035161	235.616120970605	-15.2932676795195	-20484.808689314224	-29935.3733304231	-9918.677279883437	0.00026745650391989703	34.044582555039
2016-04-24 04:38:24.050	26202.5072333248	215.877857173217	-12.2937373994119	-20744.205668113587	-15004.086222922047	-5579.1319330665865	4.71973628423849e-05	34.2130244853757
2016-04-24 04:45:49.050	27452.6449400689	167.859634892723	-62.6623094315488	-12325.232436938579	2651.3845068350874	-24386.605335262277	0.000721873674940675	34.2180510301205
2016-04-24 07:28:49.050	28299.133727620097	323.805001759336	1.63912565293697	22828.391894338038	-16704.797013184605	809.4751389298652	0.0542483640511181	34.3282597904417
2016-04-24 07:38:06.050	61656.1156307215	274.414751105529	2.62250657997389	4741.053389331555	-61408.79743922364	2821.099873596612	7.9301725920903e-06	34.3345369587567
2016-04-24 07:48:28.050	34888.3365196315	228.518671947382	-17.4831067370075	-22041.67856543229	-24929.95154749271	-10481.314181193198	0.000109042454567517	34.3415466266946
2016-04-24 08:14:17.050	71610.3570133524	323.269960269725	-8.03685208682339	56829.30059625517	-42405.622275889116	-10011.844221464828	0.0	34.3590030689951
2016-04-24 10:00:33.050	64624.0288380814	331.045670842646	-5.1162408245761	56321.11423140947	-31160.64133999961	-5762.952913013465	2.99633452402681e-05	34.4308556865727
2016-04-24 23:48:58.050	10601.648257177001	86.3026309763559	1.77433616733404	683.3352318954675	10574.509182900732	328.25945607492673	0.010600809776997799	34.99090199947
2016-04-24 23:48:58.050	10153.6285194768	84.9876369260035	3.00931308366224	885.9062516728561	10100.851550948371	533.0480001683483	0.0111028883679214	34.99090199947
2016-04-25 10:05:06.050	47305.195886395	241.764189648018	-26.9683877700752	-19946.47040333918	-37144.24670028701	-21452.8509379787	0.0	35.4073322807037
2016-04-27 01:58:52.050	18564.387375314	208.636680986594	1.73405990487851	-16286.061826084186	-8892.979663462582	561.7664309321148	0.00047867425711761204	37.0244141816827
2016-04-27 02:35:25.050	11842.0712009566	171.894523123829	0.58295611245833	-11723.16427444367	1669.5966757198566	120.48511675118426	0.00659555114574672	37.0490953721413
2016-04-27 03:37:07.050	34877.6863337174	235.063820132767	-14.6804308573989	-19321.14596119953	-27658.976553340646	-8838.967064140064	5.54172711057335e-05	37.090759000656
2016-04-27 08:07:03.050	65071.118897089604	332.031354111068	-3.93830658980669	57335.38336229975	-30445.529618902612	-4469.2343238879	2.18257623606354e-05	37.2730249504838
2016-04-28 00:04:47.050	19746.1500689554	120.054034097146	-61.314941839443	-4746.762887639323	8203.757514891342	-17322.732096037886	0.000152064604324317	37.9195861648705
2016-04-28 01:41:09.050	23945.7910369959	218.624548498253	-12.5461618927922	-18261.007504205212	-14590.385073579195	-5201.651345823891	0.0015393337438042401	37.9846321426988
2016-04-28 01:59:35.050	38349.5469441757	244.743183471413	-25.2147580984707	-14803.749207225317	-31378.762990928957	-16337.380248749147	0.00021485965471364498	37.9970741299328
2016-04-28 02:08:34.050	14480.470217954	186.811542114417	5.01034201189838	-14323.321728050874	-1710.87921193133	1264.6599266125597	0.0125206291326571	38.0031376044865
2016-04-28 05:13:28.050	20750.2790628326	209.665196892139	-2.97617871056162	-18006.268400888202	-10256.103193440416	-1077.3702920097849	0.000955109009947808	38.1279356944242
2016-04-28 05:19:53.050	34802.78787248	233.822584674961	0.802631758704993	-20541.63621045203	-28089.812184119204	487.52123563537776	0.00012681371158711799	38.1322664899549
2016-04-28 06:42:04.050	70674.9636198287	332.166005549667	-4.46208353718979	62308.73086475307	-32898.927165491754	-5498.466335947416	6.35454057867495e-05	38.1877224140709
2016-04-28 07:13:52.050	45277.3724191329	353.084993095029	-78.0048668284218	9341.483762699676	-1132.926376370523	-44288.75265931294	1.7598561924562e-05	38.2091957403856
