name	ACOM	Prec	year	month	day	hour	min	sec	GAST[rad]	stat.no	stat.names	stat.pts	stat.lon[deg]	stat.lat[deg]	stat.alt[m]	stat.angles[deg]	met.angles[deg]	L.sun[deg]	max.mag	max.lum[erg]	catalog	beg.h[km]		end.h[km]		beg.velo[km/s]		end.velo[km/s]		tra.len[km]	tra.com[%]	tra.dur[s]	mass.cep[g]		mass.pec[g]		mass.hal[g]		mass.hil[g]		mass.wer[g]		method	rad.obs.ra[deg]		rad.obs.dec[deg]		rad.obs.azi[deg]		rad.obs.zen[deg]		rad.geo.ra[deg]		rad.geo.dec[deg]		rad.xi		rad.eta		rad.zeta		ep.x	ep.y	ep.z	rad.L_G[deg]		rad.B_G[deg]		rad.L_H[deg]		rad.B_H[deg]		geo.v[km/s]		hel.v[km/s]		A[AU]		ECC		INC[deg]		NODE[deg]		PERI[deg]		MA[deg]		q[AU]		L.sun[deg]
B_at_2022.03.05.12.29.13/2015/08/06/M.2.4.40.500--01	GG	TRUE	2015	8	6	2	4	40.05	6.029553532	2	"amos-lp;amos-te"	"7;8"	"-17.88227;-16.512267"	"28.76003;28.30037"	"2339;2416"	"16.98;"	"4.52;9.23"	133.1128797	"0.128369135192205;0.625253866000417"	"2.01656215625482;0.954686928872999"	_spo	107.8720287	0.230668243	99.69675856	0.249794381	57.58410305	0.179140311	57.58410305	0.179140311	40.04645065	0	0.695442814	0.021854525	0.002278496	0.022363582	0.002331569	95278.54021	9897.614625	4.67221E-05	4.86E-06	0.049498715	0.005144238	C	25.89268926	0.210495273	-24.18313432	0.089805112	307.9687263	0.068698124	75.87829473	0.201265542	26.18886864	0.218801049	-24.95619942	0.094004293	0.820664092	0.002008759	0.398363677	0.002758806	-0.409654523	0.001429998	0.00335896	0.713541963	0.700604442	13.76317518	0.170650952	-33.11144615	0.166599538	339.6968645	0.149083224	-49.66657043	0.322283095	56.17901911	0.182968881	40.25911308	0.154415329	6.915398286	0.915983089	0.905102658	0.009364033	110.8036705	0.242149795	313.1149008	1.37753E-05	75.1189586	0.448615568	357.8142631	0.315814455	0.656252918	0.003758016	133.1128797
B_at_2022.03.05.12.29.13/2015/08/06/M.21.14.28.500--02	GG	TRUE	2015	8	6	21	14	28.05	4.77705288	2	"amos-lp;amos-te"	"52;49"	"-17.88227;-16.512267"	"28.76003;28.30037"	"2339;2416"	"31.03;"	"10.61;6.34"	133.8776479	"-3.779250824594;-3.17957700290212"	"184.380116917907;316.140595398236"	_spo	80.69746717	0.198853178	43.2182136	0.213984869	16.28700715	0.223025028	12.41322243	0.109243921	42.54510097	74.23	2.827311365	1666.623562	113.5049422	510.2920016	33.4185664	351.9879868	21.78269721	664.1237928	42.31593642	1421.984889	108.6949645	C	227.4507533	0.059486987	35.34378324	0.075925671	112.6566806	0.192174309	24.83628728	0.040085468	220.9885039	0.187388882	35.53026119	0.091150294	-0.551592783	0.001099736	-0.600920128	0.000309562	0.578481117	0.00108057	0.527343375	0.286103717	0.800033516	202.827656	0.214832215	48.20255503	0.104932964	219.7623139	0.049344039	13.71243163	0.276764508	12.10585376	0.306864736	38.07162026	0.247249596	2.95853268	0.163642962	0.659268478	0.021252048	13.74672955	0.278154342	133.8892921	0.000286593	169.9236169	0.101663851	1.560134899	0.181483982	1.008065343	2.99865E-05	133.8776479
B_at_2022.03.05.12.29.13/2015/08/06/M.22.19.34.500--01	GG	TRUE	2015	8	6	22	19	34.05	5.061882914	2	"amos-lp;amos-te"	"35;12"	"-17.88227;-16.512267"	"28.76003;28.30037"	"2339;2416"	"73.36;"	"14.11;3.61"	133.9209549	"-2.60084396356069;1.70091074141655"	"7.81263977083782;0.544215801296483"	_spo	80.69913804	0.129222776	63.03472799	0.092092176	14.89081435	0.161955984	11.18949426	0.040971088	24.38705408	32.64	1.7	30.46422396	2.564694914	8.409749978	0.670858342	5.708363852	0.458636124	10.77747645	0.85964249	23.28652665	1.898734048	C	279.254921	0.079082045	-10.63435698	0.172936764	349.0842704	0.158440493	39.98920842	0.159908175	278.4576508	0.080785352	-19.03653022	0.432643184	0.158065105	0.001413242	-0.970031001	0.000392457	-0.184540727	0.002966276	0.978870215	0.12938129	0.158346402	278.0133258	0.09152589	4.167792157	0.429746512	237.0513985	0.252538877	1.135737751	0.140704264	9.83793747	0.241373174	36.06566009	0.175441297	1.977694721	0.058794163	0.52598638	0.014138218	1.165468064	0.145832858	134.0804237	0.018208707	218.5527417	0.101164251	349.2093383	0.50273026	0.937454234	0.001507103	133.9209549
B_at_2022.03.05.12.29.13/2015/08/06/M.23.29.2.500--01	GG	TRUE	2015	8	6	23	29	2.05	5.365818293	2	"amos-lp;amos-te"	"27;28"	"-17.88227;-16.512267"	"28.76003;28.30037"	"2339;2416"	"48.07;"	"10.12;8.51"	133.9671676	"-1.41078119148902;0.145356875617577"	"55.0949937013524;15.9309071632648"	"_FAN;_PER"	111.6356996	0.223647524	94.65629552	0.274768444	61.76845886	0.366893287	72.20539908	1.066925758	102.4114678	61.73	1.631943992	0.7520455	0.053111307	0.76956289	0.054348428	3999701.354	282501.753	7.598184561	0.708355089	1.914006315	0.13446379	C	39.79691991	0.121256353	55.42975013	0.053075674	213.1115933	0.034729904	77.05007982	0.080029674	40.93270701	0.115135587	55.2420806	0.053912571	0.435956092	0.000573174	0.363185219	0.001301982	0.823431103	0.000525656	0.874075521	0.047022167	-0.483508945	57.24574134	0.062117704	37.24296735	0.069059177	75.64460111	0.242972494	60.63650642	0.235105441	60.53704104	0.372905625	42.03735304	0.330360534	-49.72251525	303.4617836	1.019059107	0.030094172	115.5850723	0.259734694	133.9651408	1.77536E-05	150.4435373	0.43106897	0	0.014369606	0.947666753	0.001112549	133.9671676
B_at_2022.03.05.12.29.13/2015/08/06/M.23.41.7.500--01	GG	TRUE	2015	8	6	23	41	7.05	5.418686132	2	"amos-lp;amos-te"	"103;76"	"-17.88227;-16.512267"	"28.76003;28.30037"	"2339;2416"	"55.11;"	"49.01;15.84"	133.9752061	"-3.7022344118892;-0.959244340835727"	"62.4611931893503;15.4519773484601"	_spo	98.87920878	0.121984065	69.59033789	0.143587216	22.45177503	0.067359674	19.81195627	0.342347981	119.2316868	64.97	5.5	49.67288301	1453.381488	61.61536986	1885.814222	66.09828538	1914.869503	3.254589268	2.209037223	80.77331899	2628.103612	C	311.0833442	0.040331221	-43.9440072	0.044671612	346.2970599	0.028091858	74.65102945	0.045879789	311.9207245	0.052923917	-50.24907707	0.04440384	0.473164471	0.000441022	-0.542717017	0.000595804	-0.693955058	0.000561486	0.851910391	0.482534961	0.203491269	299.9199266	0.031885843	-31.0729014	0.048695873	250.0843325	0.080253073	-15.07193185	0.038198531	19.40596468	0.077724086	38.51877077	0.054994191	3.340028287	0.053532817	0.760191443	0.00396005	16.69534981	0.050723405	313.9641437	3.44317E-05	59.14313993	0.047046879	353.8214712	0.160295391	0.800967365	0.000519104	133.9752061
B_at_2022.03.05.12.29.13/2015/08/06/M.23.41.48.500--01	GG	TRUE	2015	8	6	23	41	48.05	5.421675901	2	"amos-lp;amos-te"	"9;9"	"-17.88227;-16.512267"	"28.76003;28.30037"	"2339;2416"	"25.64;"	"1.67;9.73"	133.9756607	"0.367454209710552;0.10557679507992"	"1.90717531627097;0.987726059356982"	"_SDA;_AIC;_AOA"	95.75635567	0.196424731	89.47703685	0.382211501	39.80567631	0.500562472	39.80567631	0.500562472	16.78676224	76.29	0.4217178	0.039429773	0.004651458	0.04034821	0.004759804	56781.28368	6701.69498	4.41753E-05	5.14E-06	0.054781679	0.006387733	C	345.3115375	0.181561152	-13.99815819	0.127406426	302.7705572	0.270107122	66.3724077	0.409535788	345.899813	0.211013186	-15.17972521	0.153927688	0.938592851	0.000386212	-0.246033225	0.003097398	-0.241890705	0.002157881	0.342591536	0.581423215	0.737955341	341.1329667	0.135423842	-8.436660796	0.217322222	293.9428128	0.549644009	-8.837390711	0.212012116	37.89785331	0.522029026	36.19294266	0.406379038	2.01909104	0.143086401	0.946590653	0.005117393	24.41933596	0.362454078	313.9683392	0.000115275	146.914225	0.178593469	347.8534157	1.343670978	0.107838335	0.003241188	133.9756607
B_at_2022.03.05.12.29.13/2015/08/06/M.23.43.43.500--01	GG	TRUE	2015	8	6	23	43	43.05	5.430061833	2	"amos-lp;amos-te"	"28;25"	"-17.88227;-16.512267"	"28.76003;28.30037"	"2339;2416"	"70.27;"	"34.64;31.3"	133.9769358	"-4.32097963220228;-3.09506691828772"	"89.3995345313929;34.4170146639162"	"_FAN;_PER"	118.7182489	0.116634382	97.13242667	0.090046896	60.54056662	0.224027277	53.5088508	0.128495036	83.31545502	86.2	1.4	1.183966819	0.08021337	1.211544949	0.08208178	5662678.129	388327.0849	5.060321318	0.676679824	2.828626808	0.19291001	C	39.1909218	0.067086506	58.03531336	0.025800285	212.0268625	0.024825499	73.70222357	0.036865661	40.32414143	0.072264271	57.94179623	0.026224529	0.410305896	0.000413038	0.334529083	0.000599612	0.848374543	0.000238381	0.876754349	0.11124241	-0.467896289	58.1840075	0.043109611	39.86259592	0.032615117	80.48087427	0.263152477	64.20700956	0.101136515	59.30157053	0.227839102	42.21492445	0.203483181	-27.04627409	10.5310767	1.035031961	0.018504151	111.228697	0.145622062	133.975391	9.34E-06	150.518307	0.348731686	0	0	0.947484021	0.001004891	133.9769358
B_at_2022.03.05.12.29.13/2015/08/06/M.23.43.43.7000--01	GG	TRUE	2015	8	6	23	43	43.7	5.430109232	2	"amos-lp;amos-te"	"9;25"	"-17.88227;-16.512267"	"28.76003;28.30037"	"2339;2416"	"70.24;"	"17.37;31.3"	133.9769358	"-4.82230264703807;-3.09506691828772"	"144.118050546969;34.3492762002036"	"_FAN;_PER"	117.399981	0.114301502	98.98317393	0.084701119	60.61250066	0.086244061	52.66474773	0.123611824	74.56270707	45.88	1.25	0	0	0	0	0	0	0	0	0	0	C	39.16898618	0.080033901	58.05964422	0.061504091	212.2917394	0.048819557	73.42901385	0.058203702	40.28457048	0.080875796	57.94070829	0.063150036	0.410154594	0.000592314	0.334144396	0.001012631	0.848599276	0.00056803	0.876846016	0.111423717	-0.467681323	58.15831024	0.04242517	39.86989779	0.069077756	80.36163335	0.103478257	64.18968933	0.075080858	59.37451055	0.087933613	42.27947733	0.099108712	-23.19001086	7.849505869	1.040877918	0.008968195	111.2733742	0.070120472	133.9753871	4.50E-06	150.6672382	0.19498156	0	0	0.94795936	0.000639388	133.9769358
B_at_2022.03.05.12.29.13/2015/08/06/M.23.56.37.500--01	GG	TRUE	2015	8	6	23	56	37.05	5.486502807	2	"amos-lp;amos-te"	"12;6"	"-17.88227;-16.512267"	"28.76003;28.30037"	"2339;2416"	"34.92;"	"16.37;4.78"	133.9855176	"-1.00711108357237;1.80740739032723"	"4.26927989657049;0.791202987278592"	"_AUP;_FPI;_LAR"	109.3041131	0.179445409	97.91037301	0.164734571	65.05322192	0.109467721	65.05322192	0.109467721	35.77927206	36.36	0.55	0.028841497	0.003121915	0.029513302	0.003194634	181288.4543	19627.87977	0.449202574	0.048620108	0.081515401	0.008822275	C	9.489233182	0.180273325	17.9039381	0.043072679	261.5145053	0.099467556	66.94865566	0.151308806	9.716388544	0.183145009	17.69897491	0.043383204	0.938552518	0.000613542	0.156878524	0.002939482	0.307422023	0.00071538	0.343827685	-0.34749581	-0.872369867	15.95441731	0.170018389	12.41397562	0.06888476	354.9094199	0.257719399	19.33941306	0.080850224	63.71565921	0.111192742	41.36040067	0.13482465	22.97213207	12.1235955	0.978540045	0.006203444	151.8213269	0.207006479	133.9793836	5.15663E-05	272.2385636	0.428082662	359.6410277	0.158398345	0.492980919	0.003360939	133.9855176
B_at_2022.03.05.12.29.13/2015/08/07/M.0.13.9.500--01	GG	TRUE	2015	8	7	0	13	9.05	5.558840594	2	"amos-lp;amos-te"	"15;8"	"-17.88227;-16.512267"	"28.76003;28.30037"	"2339;2416"	"69.77;"	"17.39;20.11"	133.9965166	"-1.39930129695723;-1.34279252902453"	"7.32732657977604;5.65264998907694"	"_ZCS;_FAN;_PER"	111.6050919	0.110121842	97.96950519	0.08868418	61.12122817	0.040705637	61.12122817	0.040705637	44.14778204	86.16	0.722298674	0.085650245	0.011052446	0.087645296	0.01130989	446530.0957	57542.5817	1.166739506	0.150412847	0.215419727	0.027774348	C	38.90808535	0.093107961	55.82526814	0.032936144	216.0287458	0.037960089	70.91056005	0.050336074	39.84789179	0.095592281	55.8110437	0.033295001	0.437103848	0.000667909	0.352800197	0.000783208	0.827328379	0.000322977	0.835006568	0.182639704	-0.519044092	56.8042453	0.063815441	38.00352639	0.038284464	75.53566205	0.161571256	62.09068804	0.050976577	59.87169466	0.041355541	41.715415	0.040769768	97.21092421	70.7003363	0.990194661	0.00364855	114.2958877	0.048951901	133.9950554	3.22E-06	151.514154	0.19775975	0.020442345	0.011742739	0.953186076	0.000740342	133.9965166
B_at_2022.03.05.12.29.13/2015/08/07/M.0.18.44.500--01	GG	TRUE	2015	8	7	0	18	44.05	5.583269181	2	"amos-lp;amos-te"	"13;14"	"-17.88227;-16.512267"	"28.76003;28.30037"	"2339;2416"	"41.56;"	"8.12;8.06"	134.000231	"1.56751337190177;1.44544462406898"	"1.94926559672627;1.61210981834861"	"_ZCS;_FAN;_PER"	107.644372	0.225862443	95.91713016	0.214795439	60.69329754	0.123244681	60.69329754	0.123244681	39.4506434	84.62	0.65	0.038250931	0.002713355	0.03914191	0.002776557	195258.5786	13952.27189	0.513603585	0.036582398	0.094991504	0.00676136	C	38.39505042	0.168390741	55.88752688	0.039526224	216.6023197	0.05332256	69.54925342	0.089338569	39.36393009	0.168322233	55.89869574	0.039967392	0.439540466	0.001121559	0.348313662	0.001335738	0.827938266	0.000386783	0.824494316	0.209270003	-0.525752022	56.52969211	0.11166271	38.19004354	0.052890555	75.34278558	0.203627938	62.643209	0.134224821	59.43258553	0.125455289	41.37236637	0.114260192	23.57608816	10.23828796	0.959487954	0.01019807	113.8399586	0.102759048	133.9988374	6.64E-06	151.7479396	0.233783421	0.171361647	0.061445288	0.955115567	0.000976175	134.000231
B_at_2022.03.05.12.29.13/2015/08/07/M.0.19.37.500--01	GG	TRUE	2015	8	7	0	19	37.05	5.587134002	2	"amos-lp;amos-te"	"24;23"	"-17.88227;-16.512267"	"28.76003;28.30037"	"2339;2416"	"53.63;"	"22.01;21.19"	134.0008187	"-3.7022344118892;-3.00620328086256"	"122.196318429626;56.0198130275488"	"_FAN;_PER"	114.8576883	0.113294157	93.31583598	0.128931178	60.69880857	0.582048327	52.61099096	0.140127046	69.69621686	91.21	1.15	1.216666893	0.100253541	1.245006705	0.102588746	5989415.615	494408.645	8.172016141	1.101541557	2.956648045	0.243802087	C	40.51701888	0.080411499	57.1143776	0.019584808	214.7753809	0.027393553	70.39739431	0.040292656	41.52790545	0.083348699	57.11212649	0.020881697	0.412768107	0.0005573	0.352749365	0.000593605	0.83975614	0.000185601	0.834040759	0.224150255	-0.504115737	58.53702303	0.054143126	38.84697522	0.026570099	80.35567721	0.506873879	62.7666281	0.269226733	59.44833793	0.59187281	41.93713833	0.53164058	-94.15568763	483.1975328	1.009983724	0.048279132	112.513304	0.361298587	133.9995217	2.30776E-05	148.6824717	0.782365497	0	0.000461362	0.940024389	0.002079704	134.0008187
B_at_2022.03.05.12.29.13/2015/08/07/M.0.35.45.500--01	GG	TRUE	2015	8	7	0	35	45.05	5.657721683	2	"amos-lp;amos-te"	"13;8"	"-17.88227;-16.512267"	"28.76003;28.30037"	"2339;2416"	"87.14;"	"4.93;3.56"	134.0115516	"-0.0260030791693564;1.8811122518184"	"1.41485793508032;0.320511427782465"	"_CAP;_EQA"	96.12231547	0.107058125	86.62161728	0.097624155	22.96904804	0.155196973	22.96904804	0.155196973	13.78142882	50	0.6	0.189461907	0.01963371	0.222410938	0.023177817	0.255185634	0.026421503	9.31591E-05	9.62E-06	0.27364559	0.028737301	C	309.8724403	0.073801012	-5.358454375	0.058145865	353.6452531	0.132492307	34.29315664	0.056589492	308.7511901	0.078905855	-7.755044776	0.079112565	0.638278986	0.001000538	-0.764119701	0.000807794	-0.093386399	0.001010378	0.769801922	0.633212139	0.080295633	309.1192932	0.084121267	10.57802411	0.07437298	256.6938559	0.219013136	5.708438689	0.067574749	20.08609432	0.177422334	37.06955775	0.105999296	2.364712999	0.049135395	0.721581158	0.006574548	6.771050767	0.09461828	134.037774	0.000370849	260.6008623	0.149020817	347.5911652	0.442678376	0.658380655	0.002087855	134.0115516
B_at_2022.03.05.12.29.13/2015/08/07/M.0.44.19.500--01	GG	TRUE	2015	8	7	0	44	19.05	5.695203157	2	"amos-lp;amos-te"	"6;10"	"-17.88227;-16.512267"	"28.76003;28.30037"	"2339;2416"	"28.72;"	"2.15;8.21"	134.0172508	"2.0572341013306;1.70068760634921"	"1.17237824497934;0.57796522226907"	_spo	105.1847275	0.285128232	95.56893833	0.491489795	55.4831978	0.339505503	55.4831978	0.339505503	24.96743901	66.67	0.45	0.016472943	0.001554436	0.016856648	0.001590643	64239.41348	6181.138824	3.29994E-05	3.14E-06	0.035070697	0.003328731	C	4.546662285	0.284852102	-6.677800209	0.159831214	294.7647544	0.319697665	63.28129096	0.155014887	4.688272433	0.294237538	-7.224061941	0.157866037	0.990090235	0.000205717	0.078733178	0.004944174	-0.116285915	0.002770684	0.049158214	0.581356247	0.812162782	1.412157664	0.326207138	-8.489449211	0.077708612	329.3155948	0.252334998	-11.92866989	0.116119987	54.01485443	0.347645183	38.57970103	0.42970893	3.40011845	0.42479808	0.971841498	0.003249763	141.3092418	0.506864063	314.0212754	6.82998E-05	146.8764249	0.652979422	354.7468404	1.048519918	0.095742243	0.002184494	134.0172508
B_at_2022.03.05.12.29.13/2015/08/07/M.1.45.6.500--01	GG	TRUE	2015	8	7	1	45	6.05	5.961146615	2	"amos-lp;amos-te"	"15;13"	"-17.88227;-16.512267"	"28.76003;28.30037"	"2339;2416"	"40.18;"	"8.82;8.73"	134.0576884	"-3.779250824594;-2.86341129408465"	"151.942189014974;89.2413656227834"	_spo	107.7122938	0.301990813	73.63381444	0.188857505	58.96891311	0.144168115	58.96891311	0.144168115	41.51769125	78.12	0.704060649	1.408558455	0.121001885	1.441367996	0.123820381	6594625.719	561749.0405	0.003139186	0.000268079	3.323666956	0.283838387	C	356.5351252	0.036331055	27.58870499	0.071359882	264.3221012	0.149926542	28.90636872	0.029627344	356.2383952	0.036673831	27.54346223	0.0722266	0.884674779	0.000564545	-0.053564668	0.000574323	0.463121324	0.001103844	0.438818136	-0.239806601	-0.865985818	8.395087499	0.056199262	26.57710948	0.061218691	336.5744345	0.152622838	38.17616052	0.085154661	57.72022944	0.146878789	41.78094882	0.128190424	241.7517571	2289.880391	0.998019429	0.005767315	115.9696463	0.12402696	134.0570509	7.86E-06	273.2582947	0.547809724	359.9896193	0.055006401	0.478806618	0.00339808	134.0576884
B_at_2022.03.05.12.29.13/2015/08/07/M.2.19.3.500--01	GG	TRUE	2015	8	7	2	19	3.05	6.109687012	2	"amos-lp;amos-te"	"16;13"	"-17.88227;-16.512267"	"28.76003;28.30037"	"2339;2416"	"29.65;"	"10.85;6.11"	134.0802747	"-3.06873944259694;-1.86219476779736"	"101.513121501666;78.4195421130616"	"_FAN;_PER"	109.3177055	0.200409152	86.25942385	0.20714912	59.74344911	0.141088958	59.74344911	0.141088958	44.80758683	73.33	0.75	1.311856313	0.088106873	1.342413372	0.090159146	6387090.241	423187.3451	0.002991204	2.435481716	3.167346646	0.210724659	C	41.17589231	0.254995653	57.58099356	0.04495346	217.6995943	0.055907901	54.92918123	0.136463463	41.65188684	0.257387063	57.83765615	0.046701008	0.403523333	0.001266719	0.352958177	0.002128148	0.844150132	0.000420644	0.631799044	0.559846314	-0.536098939	58.97554092	0.14775098	39.49137929	0.089181358	82.61925092	0.219605361	63.89218142	0.213627517	58.48971578	0.143277231	41.42370018	0.116843965	26.56137585	9.171126443	0.964736755	0.010228896	110.9728372	0.153029626	134.0801999	8.62E-06	147.5788729	0.324104692	0.161637634	0.072994653	0.936640298	0.001575683	134.0802747
B_at_2022.03.05.12.29.13/2015/08/07/M.2.40.3.500--01	GG	TRUE	2015	8	7	2	40	3.05	6.201567667	2	"amos-lp;amos-te"	"7;8"	"-17.88227;-16.512267"	"28.76003;28.30037"	"2339;2416"	"5.08;"	"2.46;1.87"	134.0942457	"-0.184433651843798;-0.838316395057868"	"5.65242395380542;8.70864814820401"	"_FAN;_PER"	126.0799095	5.485831957	86.35987964	1.951493851	61.67889566	6.780945693	61.67889566	6.780945693	67.90458763	0	1.10093715	0.157005866	0.047537846	0.160663002	0.048645145	841146.3274	135920.2838	2.179463998	1.142270413	0.401476439	0.062470707	C	40.46810679	0.521761853	53.1653766	1.06948047	222.8014104	1.400184704	50.94626083	0.24236242	40.61659168	0.64492875	53.39406256	1.048876662	0.456085634	0.007920731	0.389095072	0.013792687	0.800369239	0.011182173	0.570794375	0.562102646	-0.598526855	56.17340526	0.08095948	35.59836508	1.115021963	72.32083065	3.786443316	58.89700394	2.123368261	60.4554275	6.897205048	41.09944026	6.696000258	14.74465971	119.0335647	0.935458766	0.610065625	117.9935878	2.827050616	134.0940725	0.00017133	150.7215491	19.0378869	0.360210447	16.30476882	0.951638533	0.050032619	134.0942457
B_at_2022.03.05.12.29.13/2015/08/07/M.3.1.58.500--01	GG	TRUE	2015	8	7	3	1	58.05	0.014273683	2	"amos-lp;amos-te"	"12;12"	"-17.88227;-16.512267"	"28.76003;28.30037"	"2339;2416"	"21.72;"	"5.95;7.37"	134.1088267	"-0.0822518635252644;-1.58962462044468"	"21.1807046030022;39.4168335529201"	"_FAN;_PER"	103.9089252	0.365609979	84.27195704	0.307244585	60.75936829	0.192082875	60.75936829	0.192082875	37.38213844	75.62	0.615248965	0.367906254	0.030689718	0.376475892	0.031404573	1884181.902	157079.8653	4.950944908	0.412196977	0.915442755	0.076207388	C	40.19597442	0.212245189	57.02713561	0.228068302	217.1860548	0.271595233	48.20631626	0.156110007	40.30365245	0.218592846	57.34812334	0.229995117	0.415714386	0.003734514	0.35125583	0.001122736	0.838928418	0.002167937	0.465911685	0.709939141	-0.528121879	57.86769049	0.248227863	39.32116021	0.172967153	78.96222588	0.700124142	63.58629406	0.168424236	59.54427366	0.195425807	42.12917905	0.206074233	-34.74296891	89.9020029	1.027331955	0.018561193	112.1760281	0.300305839	134.1092223	1.56226E-05	150.9483322	0.368452697	0	0.010763587	0.949593275	0.001570217	134.1088267
B_at_2022.03.05.12.29.13/2015/08/07/M.3.4.6.500--01	GG	TRUE	2015	8	7	3	4	6.05	0.02360759	2	"amos-lp;amos-te"	"25;28"	"-17.88227;-16.512267"	"28.76003;28.30037"	"2339;2416"	"28.19;"	"12.33;5.62"	134.110246	"0.370840536803254;-0.119141017406982"	"1.1799529397681;1.54027244214651"	_spo	90.45480005	0.312824152	77.66044995	0.308108707	20.66499782	0.195142227	17.79429222	0.219667508	28.02027329	86.44	1.396411884	0.502914528	0.027397346	0.654340899	0.035302139	0.662354099	0.036168138	0.387332347	0.077683557	0.919543148	0.049110299	C	267.5364109	0.135490664	47.82016331	0.042429379	131.2455801	0.035639774	60.02598944	0.095514021	259.2393292	0.285661663	45.52866863	0.086724256	-0.028862361	0.001603899	-0.670839243	0.000499578	0.74104094	0.00049715	0.165373331	-0.734338232	-0.658330481	249.3785813	0.484079758	68.19905249	0.123187723	229.0593456	0.111532671	24.92529913	0.283379798	17.74593382	0.230532224	39.09639611	0.125156559	4.017646209	0.168254097	0.749356131	0.011140109	25.00695452	0.28762633	134.1173424	7.50942E-05	190.4732531	0.131857772	359.0009975	0.059517583	1.006998388	0.000235198	134.110246
B_at_2022.03.05.12.29.13/2015/08/07/M.3.9.47.500--01	GG	TRUE	2015	8	7	3	9	47.05	0.048473704	2	"amos-lp;amos-te"	"10;8"	"-17.88227;-16.512267"	"28.76003;28.30037"	"2339;2416"	"53.63;"	"3.75;4.45"	134.1140271	"-3.7022344118892;-2.08929872062469"	"55.9822211266922;36.7413338420051"	_spo	107.0345567	0.44151207	87.9431391	0.182471274	54.08119023	0.309927969	54.08119023	0.309927969	24.3365356	66.67	0.45	0.526931969	0.047749393	0.539205791	0.04886162	1903001.711	172044.8019	0.001009339	9.09268E-05	1.076705727	0.096993469	C	0.398975085	0.041721299	48.66893947	0.055354866	206.6282831	0.119199175	23.19513854	0.040244937	359.7777298	0.042779515	48.86464809	0.056265102	0.660392826	0.000723953	0.004598673	0.000483114	0.750906231	0.000638087	0.444163152	0.80390379	-0.395547457	24.31616173	0.040779745	43.79052519	0.055598971	340.5192484	0.617428987	68.10173566	0.134674213	52.85811598	0.316533573	39.42347659	0.262488085	4.54640091	0.735003063	0.804885408	0.020592585	100.1347631	0.277593188	134.1150106	1.33337E-05	224.0396298	0.664916646	356.9024882	0.492602371	0.887069157	0.002035047	134.1140271
B_at_2022.03.05.12.29.13/2015/08/07/M.3.36.17.500--01	GG	TRUE	2015	8	7	3	36	17.05	0.164418342	2	"amos-lp;amos-te"	"7;9"	"-17.88227;-16.512267"	"28.76003;28.30037"	"2339;2416"	"55.54;"	"5.54;12.08"	134.1316575	"-0.882805824786522;-2.44379812016619"	"9.78029742181249;12.904177538421"	"_FAN;_PER"	107.1298189	0.195761111	93.45487934	0.14805162	60.13408093	0.189381612	60.13408093	0.189381612	24.05363237	62.5	0.4	0.107943001	0.008661693	0.110457316	0.008863449	535923.0391	41947.15135	1.422453857	0.73142631	0.263653602	0.020808094	C	42.26417521	0.237768201	56.47239822	0.073325802	216.6438091	0.057109911	44.60357224	0.144983693	42.21668697	0.244515522	56.79115469	0.074565796	0.408759181	0.002260907	0.371475307	0.00113206	0.833619834	0.000706934	0.375348435	0.764158587	-0.52457145	58.82615993	0.190305532	38.40755353	0.035461938	80.98153446	0.531828144	62.42078291	0.09348894	58.92407098	0.192869517	41.29932609	0.161757552	20.29516229	9.095188482	0.953969933	0.013978013	112.6836321	0.171825695	134.1322952	8.78E-06	146.9620612	0.55898215	0.246766396	0.124072688	0.934187675	0.002254718	134.1316575
B_at_2022.03.05.12.29.13/2015/08/07/M.3.37.31.500--01	GG	TRUE	2015	8	7	3	37	31.05	0.169814508	2	"amos-lp;amos-te"	"6;9"	"-17.88227;-16.512267"	"28.76003;28.30037"	"2339;2416"	"82.15;"	"3.42;7.48"	134.132478	"1.29004798937384;-0.906172563504354"	"0.964783623845581;2.1643530186587"	"_SDA;_AIC;_AOA"	97.03488008	0.339324788	88.58140232	0.121237602	41.1470339	0.181959623	41.1470339	0.181959623	16.45881356	62.5	0.4	0.055481334	0.00619684	0.05677366	0.006341183	88248.71769	9602.236638	6.58705E-05	7.23E-06	0.079569154	0.008795658	C	346.7367654	0.10155161	-13.43942356	0.140147887	9.404226534	0.1511166	42.20858921	0.138194018	345.8055159	0.101384618	-14.33413858	0.147125867	0.946672907	0.000653281	-0.223142686	0.001693437	-0.232417187	0.002379208	0.194063253	0.970724796	-0.141537357	341.380801	0.103951913	-7.6223456	0.143804034	296.2453491	0.222013732	-8.096367902	0.14332406	39.66920374	0.189364248	37.36149051	0.146964626	2.50980019	0.076666616	0.963097516	0.001654752	24.85610077	0.26930297	314.1287576	6.69077E-05	148.4557919	0.283763907	351.5739115	0.42673061	0.092617862	0.001846137	134.132478
